23517	23517
23517	65048
65048	6512
65048	23517
65048	65048
1112	1112
55036	55036
55036	65166
65166	55036
65166	65166
77786	77786
94372	94372
66404	66404
76490	76490
9968	9968
11843	11843
11843	29489
11843	97371
29489	11843
29489	29489
29489	97371
97371	11843
97371	29489
97371	97371
28867	28867
28867	31842
31842	28867
31842	31842
72625	72625
17108	17108
17108	64726
64726	17108
64726	64726
8663	8663
80387	80387
16060	16060
63891	63891
24466	24466
52607	52607
52607	87999
87999	52607
87999	87999
42164	42164
42164	49313
49313	42164
49313	49313
1467	1467
72757	72757
72757	88358
88358	72757
88358	88358
1340	1340
43782	43782
13974	13974
12052	12052
12052	14884
14884	12052
14884	14884
28854	28854
15384	15384
15384	24248
24248	15384
24248	24248
84528	84528
9002	9002
9002	29410
29410	9002
29410	29410
9294	9294
9294	58153
58153	9294
58153	58153
80650	80650
12868	12868
43573	43573
1420	1420
23403	23403
63721	63721
19972	19972
92079	92079
51991	51991
51991	91831
91831	51991
91831	91831
27667	27667
27667	69191
27667	69401
69191	27667
69191	69191
69191	69401
69401	27667
69401	69191
69401	69401
60674	60674
60674	78028
78028	60674
78028	78028
4789	4789
79268	79268
22392	22392
978	978
53600	53600
37367	37367
31011	31011
31011	36843
36843	31011
36843	36843
33318	33318
31653	31653
33890	33890
33890	33891
33891	33890
33891	33891
86405	86405
75594	75594
67400	67400
22402	22402
22402	64999
64999	22402
64999	64999
66519	66519
66572	66572
86737	86737
48602	48602
1766	1766
39826	39826
69552	69552
88041	88041
60470	60470
43024	43024
10302	10302
10302	67722
67722	10302
67722	67722
72241	72241
17276	17276
17276	64289
64289	17276
64289	64289
50298	50298
64659	64659
35452	35452
35452	44439
35452	91678
44439	35452
44439	44439
44439	91678
91678	35452
91678	44439
91678	91678
88124	88124
35282	35282
35282	96328
35282	96330
96328	35282
96328	96328
96328	96330
96330	35282
96330	96328
96330	96330
17175	17175
17175	41279
17175	97669
41279	17175
41279	41279
41279	97669
97669	17175
97669	41279
97669	97669
9586	9586
42415	42415
32933	32933
32933	41622
41622	32933
41622	41622
10844	10844
22552	22552
44764	44764
44764	73194
73194	44764
73194	73194
9533	9533
9533	78077
9533	89242
78077	9533
78077	78077
78077	89242
89242	9533
89242	78077
89242	89242
50776	50776
50776	62151
62151	50776
62151	62151
92020	92020
80225	80225
26030	26030
36402	36402
1304	1304
6159	6159
6159	64617
6159	67006
6159	75240
64617	6159
64617	64617
64617	67006
64617	75240
67006	6159
67006	64617
67006	67006
67006	75240
75240	6159
75240	64617
75240	67006
75240	75240
70159	70159
70159	83051
83051	70159
83051	83051
4744	4744
4744	8841
8841	4744
8841	8841
27282	27282
27282	27560
27282	74095
27560	27282
27560	27560
27560	74095
74095	27282
74095	27560
74095	74095
80789	80789
87020	87020
45464	45464
94983	94983
37993	37993
80154	80154
16633	16633
31919	31919
54474	54474
21869	21869
79504	79504
33732	33732
33732	80729
80729	33732
80729	80729
24611	24611
68487	68487
9357	9357
10397	10397
10397	10401
10401	10397
10401	10401
21221	21221
21221	34948
34948	21221
34948	34948
70699	70699
67363	67363
95246	95246
38563	38563
1442	1442
4616	4616
2157	2157
21993	21993
21993	40705
40705	21993
40705	40705
61399	61399
31853	31853
31853	50454
50454	31853
50454	50454
80452	80452
32555	32555
32555	71769
71769	32555
71769	71769
57174	57174
57174	99787
99787	57174
99787	99787
12892	12892
12802	12802
58581	58581
80507	80507
29495	29495
2404	2404
14900	14900
41112	41112
274	274
28976	28976
21169	21169
67534	67534
12194	12194
65995	65995
13181	13181
24216	24216
24216	49258
49258	24216
49258	49258
60763	60763
7187	7187
7187	13195
7187	26336
7187	67604
7187	96575
13195	7187
13195	13195
13195	26336
13195	67604
13195	96575
26336	7187
26336	13195
26336	26336
26336	67604
26336	96575
67604	7187
67604	13195
67604	26336
67604	67604
67604	96575
96575	7187
96575	13195
96575	26336
96575	67604
96575	96575
74307	74307
41600	41600
16986	16986
16986	41012
41012	16986
41012	41012
69332	69332
11313	11313
54740	54740
33084	33084
33084	94446
94446	33084
94446	94446
62130	62130
98969	98969
83474	83474
76329	76329
20983	20983
73143	73143
29339	29339
31315	31315
88965	88965
80361	80361
74851	74851
53391	53391
32139	32139
32139	38940
32139	93509
38940	32139
38940	38940
38940	93509
93509	32139
93509	38940
93509	93509
45532	45532
4981	4981
10327	10327
61140	61140
32352	32352
23682	23682
23682	25074
23682	29759
23682	58257
23682	65431
25074	23682
25074	25074
25074	29759
25074	58257
25074	65431
29759	23682
29759	25074
29759	29759
29759	58257
29759	65431
58257	23682
58257	25074
58257	29759
58257	58257
58257	65431
65431	23682
65431	25074
65431	29759
65431	58257
65431	65431
91340	91340
52931	52931
97464	97464
13405	13405
13405	18869
18869	13405
18869	18869
37868	37868
38439	38439
13249	13249
13249	44279
13249	68641
44279	13249
44279	44279
44279	68641
68641	13249
68641	44279
68641	68641
10996	10996
29829	29829
29829	32102
29829	52368
29829	58325
29829	76715
29829	95118
32102	29829
32102	32102
32102	52368
32102	58325
32102	76715
32102	95118
52368	29829
52368	32102
52368	52368
52368	58325
52368	76715
52368	95118
58325	29829
58325	32102
58325	52368
58325	58325
58325	76715
58325	95118
76715	29829
76715	32102
76715	52368
76715	58325
76715	76715
76715	95118
95118	29829
95118	32102
95118	52368
95118	58325
95118	76715
95118	95118
34679	34679
4040	4040
18285	18285
72389	72389
53960	53960
53960	77985
77985	53960
77985	77985
90210	90210
67647	67647
67647	79565
79565	67647
79565	79565
90881	90881
24551	24551
9113	9113
93325	93325
15925	15925
22769	22769
22769	93932
93932	22769
93932	93932
66330	66330
66330	67639
67639	66330
67639	67639
55978	55978
55978	90212
90212	55978
90212	90212
49668	49668
4411	4411
10124	10124
70156	70156
51411	51411
51411	79775
79775	51411
79775	79775
87259	87259
87259	95368
95368	87259
95368	95368
10586	10586
83341	83341
31369	31369
31369	57345
57345	31369
57345	57345
90568	90568
28209	28209
28209	44950
44950	28209
44950	44950
13887	13887
21391	21391
5456	5456
18907	18907
18907	51256
51256	18907
51256	51256
54395	54395
51462	51462
51462	73702
73702	51462
73702	73702
33500	33500
33500	34298
33500	36908
34298	33500
34298	34298
34298	36908
36908	33500
36908	34298
36908	36908
64731	64731
30303	30303
78534	78534
14480	14480
14480	43586
43586	14480
43586	43586
62071	62071
72992	72992
52749	52749
52749	70417
52749	73777
52749	92652
70417	52749
70417	70417
70417	73777
70417	92652
73777	52749
73777	70417
73777	73777
73777	92652
92652	52749
92652	70417
92652	73777
92652	92652
45333	45333
24916	24916
15123	15123
51156	51156
43282	43282
43282	99159
99159	43282
99159	99159
54246	54246
91608	91608
87379	87379
22340	22340
22340	38443
38443	22340
38443	38443
55890	55890
66842	66842
16113	16113
16113	51496
16113	75103
16113	79744
16113	83069
51496	16113
51496	51496
51496	75103
51496	79744
51496	83069
75103	16113
75103	51496
75103	75103
75103	79744
75103	83069
79744	16113
79744	51496
79744	75103
79744	79744
79744	83069
83069	16113
83069	51496
83069	75103
83069	79744
83069	83069
38678	38678
5110	5110
4855	4855
32672	32672
32672	70861
70861	32672
70861	70861
57764	57764
66867	66867
17469	17469
34909	34909
43186	43186
51299	51299
10579	10579
10579	55709
55709	10579
55709	55709
25610	25610
79204	79204
95724	95724
54808	54808
26611	26611
40640	40640
40640	91155
91155	40640
91155	91155
31292	31292
97629	97629
15290	15290
15290	30746
15290	31481
15290	43259
15290	54043
30746	15290
30746	30746
30746	31481
30746	43259
30746	54043
31481	15290
31481	30746
31481	31481
31481	43259
31481	54043
43259	15290
43259	30746
43259	31481
43259	43259
43259	54043
54043	15290
54043	30746
54043	31481
54043	43259
54043	54043
42936	42936
42936	70869
70869	42936
70869	70869
49265	49265
20746	20746
63847	63847
31992	31992
31992	32313
32313	31992
32313	32313
61594	61594
77884	77884
65854	65854
63860	63860
63860	69258
69258	63860
69258	69258
24983	24983
24983	80900
24983	96060
80900	24983
80900	80900
80900	96060
96060	24983
96060	80900
96060	96060
14918	14918
14918	15864
14918	64916
15864	14918
15864	15864
15864	64916
64916	14918
64916	15864
64916	64916
73932	73932
44507	44507
62750	62750
1508	1508
35167	35167
35167	83612
83612	35167
83612	83612
68792	68792
33622	33622
33622	86765
86765	33622
86765	86765
2832	2832
2832	87865
87865	2832
87865	87865
67349	67349
96493	96493
65715	65715
72497	72497
50910	50910
58569	58569
30649	30649
30649	92392
92392	30649
92392	92392
34276	34276
90319	90319
88387	88387
56136	56136
19306	19306
72442	72442
87718	87718
73464	73464
88469	88469
37210	37210
74551	74551
31280	31280
57997	57997
98531	98531
25635	25635
25635	26089
25635	40515
25635	42850
25635	73317
26089	25635
26089	26089
26089	40515
26089	42850
26089	73317
40515	25635
40515	26089
40515	40515
40515	42850
40515	73317
42850	25635
42850	26089
42850	40515
42850	42850
42850	73317
73317	25635
73317	26089
73317	40515
73317	42850
73317	73317
60070	60070
28424	28424
32215	32215
71596	71596
71596	79254
79254	71596
79254	79254
71845	71845
71845	90229
90229	71845
90229	90229
5094	5094
15593	15593
34936	34936
55687	55687
55112	55112
55112	80423
80423	55112
80423	80423
66373	66373
56802	56802
14627	14627
14627	14847
14627	63758
14627	73833
14847	14627
14847	14847
14847	63758
14847	73833
63758	14627
63758	14847
63758	63758
63758	73833
73833	14627
73833	14847
73833	63758
73833	73833
5759	5759
21073	21073
7425	7425
15489	15489
15489	44480
15489	97278
44480	15489
44480	44480
44480	97278
97278	15489
97278	44480
97278	97278
35903	35903
35903	43134
43134	35903
43134	43134
38227	38227
43937	43937
43937	67949
67949	43937
67949	67949
9693	9693
71338	71338
6212	6212
29468	29468
84511	84511
87273	87273
26926	26926
9783	9783
54235	54235
54235	70753
54235	90244
70753	54235
70753	70753
70753	90244
90244	54235
90244	70753
90244	90244
4198	4198
27090	27090
3655	3655
89921	89921
40727	40727
40727	51374
40727	55227
40727	56112
40727	57220
51374	40727
51374	51374
51374	55227
51374	56112
51374	57220
55227	40727
55227	51374
55227	55227
55227	56112
55227	57220
56112	40727
56112	51374
56112	55227
56112	56112
56112	57220
57220	40727
57220	51374
57220	55227
57220	56112
57220	57220
77840	77840
45721	45721
95485	95485
43194	43194
96668	96668
23722	23722
23722	82371
23722	96931
82371	23722
82371	82371
82371	96931
96931	23722
96931	82371
96931	96931
44188	44188
45610	45610
45610	84673
84673	45610
84673	84673
21689	21689
21689	27241
21689	62563
21689	63716
27241	21689
27241	27241
27241	62563
27241	63716
62563	21689
62563	27241
62563	62563
62563	63716
63716	21689
63716	27241
63716	62563
63716	63716
69995	69995
2551	2551
2551	39497
2551	67115
39497	2551
39497	39497
39497	67115
67115	2551
67115	39497
67115	67115
5783	5783
5783	42729
42729	5783
42729	42729
71227	71227
32629	32629
2379	2379
40870	40870
49783	49783
73278	73278
13762	13762
13762	23508
23508	13762
23508	23508
54954	54954
37318	37318
72011	72011
70616	70616
31372	31372
43795	43795
90793	90793
34636	34636
41817	41817
56303	56303
52884	52884
23189	23189
25101	25101
25101	68146
68146	25101
68146	68146
36542	36542
36542	42842
42842	36542
42842	42842
5792	5792
21688	21688
21688	62564
21688	63715
62564	21688
62564	62564
62564	63715
63715	21688
63715	62564
63715	63715
39521	39521
84263	84263
62334	62334
72160	72160
95091	95091
62815	62815
986	986
9571	9571
9571	48815
48815	9571
48815	48815
29786	29786
39776	39776
39776	64518
64518	39776
64518	64518
53511	53511
15130	15130
15130	34895
34895	15130
34895	34895
87448	87448
19918	19918
46253	46253
60200	60200
84434	84434
43540	43540
4936	4936
42389	42389
94859	94859
46343	46343
17289	17289
17289	17645
17289	67595
17645	17289
17645	17645
17645	67595
67595	17289
67595	17645
67595	67595
9092	9092
97376	97376
35394	35394
35394	68599
35394	85684
68599	35394
68599	68599
68599	85684
85684	35394
85684	68599
85684	85684
5185	5185
75794	75794
75794	82091
75794	83897
75794	85025
82091	75794
82091	82091
82091	83897
82091	85025
83897	75794
83897	82091
83897	83897
83897	85025
85025	75794
85025	82091
85025	83897
85025	85025
76441	76441
42366	42366
42366	67744
67744	42366
67744	67744
65927	65927
65927	74139
74139	65927
74139	74139
95155	95155
10967	10967
10967	74854
74854	10967
74854	74854
37735	37735
36394	36394
36394	69853
69853	36394
69853	69853
71930	71930
15822	15822
45221	45221
72251	72251
72044	72044
15526	15526
40463	40463
53127	53127
65038	65038
5975	5975
5975	62367
62367	5975
62367	62367
1105	1105
6847	6847
77489	77489
31756	31756
46006	46006
69528	69528
14532	14532
14532	63024
63024	14532
63024	63024
41862	41862
82456	82456
31088	31088
31088	33278
33278	31088
33278	33278
89577	89577
14905	14905
14905	16161
16161	14905
16161	16161
1281	1281
26222	26222
26222	44345
44345	26222
44345	44345
84837	84837
9583	9583
96822	96822
1065	1065
65025	65025
71525	71525
57465	57465
57465	60973
57465	89467
60973	57465
60973	60973
60973	89467
89467	57465
89467	60973
89467	89467
19473	19473
2024	2024
50693	50693
50693	83482
83482	50693
83482	83482
32051	32051
95445	95445
7708	7708
7708	59640
59640	7708
59640	59640
13253	13253
13253	64621
13253	68208
64621	13253
64621	64621
64621	68208
68208	13253
68208	64621
68208	68208
77812	77812
51268	51268
6163	6163
6163	26370
6163	36389
6163	55315
26370	6163
26370	26370
26370	36389
26370	55315
36389	6163
36389	26370
36389	36389
36389	55315
55315	6163
55315	26370
55315	36389
55315	55315
56065	56065
52653	52653
34004	34004
34004	35223
35223	34004
35223	35223
41904	41904
17837	17837
38862	38862
38862	60641
38862	73435
38862	98985
60641	38862
60641	60641
60641	73435
60641	98985
73435	38862
73435	60641
73435	73435
73435	98985
98985	38862
98985	60641
98985	73435
98985	98985
66339	66339
10088	10088
80118	80118
30798	30798
99434	99434
72933	72933
72933	77227
77227	72933
77227	77227
74520	74520
4879	4879
4879	46630
46630	4879
46630	46630
25536	25536
25536	55209
25536	61826
55209	25536
55209	55209
55209	61826
61826	25536
61826	55209
61826	61826
23574	23574
84768	84768
19923	19923
63976	63976
63994	63994
36251	36251
36251	36743
36743	36251
36743	36743
2298	2298
2298	51711
51711	2298
51711	51711
60896	60896
36481	36481
9711	9711
9711	28520
9711	42269
9711	52020
28520	9711
28520	28520
28520	42269
28520	52020
42269	9711
42269	28520
42269	42269
42269	52020
52020	9711
52020	28520
52020	42269
52020	52020
45064	45064
75188	75188
25545	25545
5601	5601
22245	22245
22245	30279
22245	42589
22245	83173
22245	93736
30279	22245
30279	30279
30279	42589
30279	83173
30279	93736
42589	22245
42589	30279
42589	42589
42589	83173
42589	93736
83173	22245
83173	30279
83173	42589
83173	83173
83173	93736
93736	22245
93736	30279
93736	42589
93736	83173
93736	93736
50931	50931
95048	95048
52553	52553
19340	19340
6946	6946
6946	13559
6946	84041
13559	6946
13559	13559
13559	84041
84041	6946
84041	13559
84041	84041
27207	27207
98790	98790
93212	93212
34394	34394
21834	21834
21834	34656
34656	21834
34656	34656
60727	60727
60727	73407
73407	60727
73407	73407
90810	90810
92312	92312
50723	50723
50592	50592
71997	71997
19574	19574
34046	34046
97018	97018
2267	2267
77503	77503
92533	92533
29309	29309
59697	59697
59697	68074
68074	59697
68074	68074
46393	46393
72419	72419
19368	19368
62764	62764
59348	59348
24335	24335
34900	34900
34900	43823
34900	71315
34900	88932
43823	34900
43823	43823
43823	71315
43823	88932
71315	34900
71315	43823
71315	71315
71315	88932
88932	34900
88932	43823
88932	71315
88932	88932
55774	55774
55774	67344
67344	55774
67344	67344
42747	42747
42747	86980
86980	42747
86980	86980
68604	68604
68604	92543
92543	68604
92543	92543
3370	3370
18738	18738
56103	56103
56103	57184
56103	70826
56103	79780
57184	56103
57184	57184
57184	70826
57184	79780
70826	56103
70826	57184
70826	70826
70826	79780
79780	56103
79780	57184
79780	70826
79780	79780
40410	40410
27406	27406
27406	74864
74864	27406
74864	74864
36788	36788
92882	92882
17545	17545
33782	33782
33782	40172
40172	33782
40172	40172
90287	90287
11162	11162
11162	21459
21459	11162
21459	21459
57547	57547
61364	61364
59139	59139
59139	73064
73064	59139
73064	73064
16168	16168
94335	94335
41021	41021
41021	56684
56684	41021
56684	56684
622	622
622	30046
30046	622
30046	30046
38700	38700
41047	41047
42628	42628
50609	50609
13549	13549
13549	63528
13549	68929
13549	91304
63528	13549
63528	63528
63528	68929
63528	91304
68929	13549
68929	63528
68929	68929
68929	91304
91304	13549
91304	63528
91304	68929
91304	91304
26929	26929
37691	37691
38528	38528
38528	59864
38528	79739
38528	89397
59864	38528
59864	59864
59864	79739
59864	89397
79739	38528
79739	59864
79739	79739
79739	89397
89397	38528
89397	59864
89397	79739
89397	89397
63770	63770
63770	73560
73560	63770
73560	73560
40892	40892
22755	22755
37558	37558
79373	79373
20843	20843
63482	63482
11647	11647
12520	12520
68091	68091
75442	75442
5189	5189
5189	25170
5189	72565
25170	5189
25170	25170
25170	72565
72565	5189
72565	25170
72565	72565
60984	60984
60984	99662
99662	60984
99662	99662
12118	12118
12118	44672
12118	67696
44672	12118
44672	44672
44672	67696
67696	12118
67696	44672
67696	67696
13911	13911
73111	73111
47480	47480
22711	22711
35430	35430
73955	73955
98194	98194
43643	43643
65474	65474
67174	67174
32651	32651
17008	17008
18136	18136
5363	5363
33604	33604
33604	75055
75055	33604
75055	75055
88476	88476
45318	45318
22261	22261
61654	61654
67820	67820
11785	11785
85853	85853
7925	7925
7925	8175
8175	7925
8175	8175
98458	98458
25763	25763
97917	97917
80756	80756
80756	94722
94722	80756
94722	94722
87106	87106
99059	99059
65735	65735
81565	81565
22201	22201
51013	51013
51013	59842
51013	96549
59842	51013
59842	59842
59842	96549
96549	51013
96549	59842
96549	96549
82175	82175
59579	59579
59579	99226
99226	59579
99226	99226
50635	50635
50635	51486
51486	50635
51486	51486
47002	47002
15363	15363
19492	19492
27572	27572
87122	87122
92671	92671
69909	69909
53365	53365
53365	78179
53365	91849
78179	53365
78179	78179
78179	91849
91849	53365
91849	78179
91849	91849
9572	9572
9572	48816
48816	9572
48816	48816
55242	55242
25685	25685
25685	30899
30899	25685
30899	30899
37957	37957
85136	85136
39674	39674
68274	68274
13765	13765
14696	14696
70012	70012
7573	7573
7573	58139
58139	7573
58139	58139
94872	94872
84798	84798
41731	41731
5894	5894
34322	34322
72703	72703
14517	14517
14517	96252
96252	14517
96252	96252
78712	78712
61014	61014
66077	66077
32785	32785
96507	96507
78730	78730
78730	82994
82994	78730
82994	82994
80322	80322
14346	14346
39681	39681
39681	69767
69767	39681
69767	69767
24922	24922
42149	42149
13619	13619
13619	35759
35759	13619
35759	35759
26145	26145
26145	51824
51824	26145
51824	51824
87093	87093
81084	81084
96751	96751
2899	2899
40206	40206
44860	44860
44644	44644
44644	77860
44644	91828
77860	44644
77860	77860
77860	91828
91828	44644
91828	77860
91828	91828
43930	43930
43930	55635
43930	70831
55635	43930
55635	55635
55635	70831
70831	43930
70831	55635
70831	70831
2276	2276
23218	23218
3431	3431
3431	62569
62569	3431
62569	62569
61508	61508
22103	22103
48855	48855
99693	99693
40873	40873
91105	91105
82210	82210
98328	98328
28567	28567
40686	40686
10441	10441
10441	12752
10441	40565
10441	58794
10441	64676
10441	73772
10441	82217
10441	83796
12752	10441
12752	12752
12752	40565
12752	58794
12752	64676
12752	73772
12752	82217
12752	83796
40565	10441
40565	12752
40565	40565
40565	58794
40565	64676
40565	73772
40565	82217
40565	83796
58794	10441
58794	12752
58794	40565
58794	58794
58794	64676
58794	73772
58794	82217
58794	83796
64676	10441
64676	12752
64676	40565
64676	58794
64676	64676
64676	73772
64676	82217
64676	83796
73772	10441
73772	12752
73772	40565
73772	58794
73772	64676
73772	73772
73772	82217
73772	83796
82217	10441
82217	12752
82217	40565
82217	58794
82217	64676
82217	73772
82217	82217
82217	83796
83796	10441
83796	12752
83796	40565
83796	58794
83796	64676
83796	73772
83796	82217
83796	83796
75059	75059
75059	76947
76947	75059
76947	76947
92753	92753
31076	31076
48879	48879
48879	60693
60693	48879
60693	60693
45252	45252
45252	91018
91018	45252
91018	91018
45704	45704
74205	74205
26602	26602
12957	12957
12957	52743
12957	73691
52743	12957
52743	52743
52743	73691
73691	12957
73691	52743
73691	73691
86028	86028
23399	23399
23399	93049
93049	23399
93049	93049
51351	51351
95580	95580
3131	3131
16993	16993
16993	75230
75230	16993
75230	75230
76180	76180
66831	66831
66831	83268
83268	66831
83268	83268
63887	63887
36477	36477
43481	43481
72404	72404
33608	33608
33608	40189
40189	33608
40189	40189
41868	41868
41868	41872
41868	91961
41872	41868
41872	41872
41872	91961
91961	41868
91961	41872
91961	91961
89727	89727
93225	93225
33216	33216
67727	67727
67727	73993
73993	67727
73993	73993
77091	77091
53683	53683
94585	94585
32948	32948
32948	79735
79735	32948
79735	79735
3794	3794
3794	11877
11877	3794
11877	11877
73393	73393
73393	78564
78564	73393
78564	78564
53891	53891
4276	4276
54525	54525
76368	76368
39568	39568
56166	56166
36975	36975
36975	83200
83200	36975
83200	83200
18042	18042
18807	18807
18807	37148
18807	98242
37148	18807
37148	37148
37148	98242
98242	18807
98242	37148
98242	98242
21411	21411
21411	56310
56310	21411
56310	56310
21289	21289
23727	23727
23727	64790
23727	85391
64790	23727
64790	64790
64790	85391
85391	23727
85391	64790
85391	85391
66356	66356
66356	77116
77116	66356
77116	77116
98363	98363
12883	12883
23637	23637
11057	11057
30067	30067
62651	62651
82817	82817
94296	94296
97709	97709
538	538
51125	51125
51125	52723
51125	52725
51125	63171
51125	90241
52723	51125
52723	52723
52723	52725
52723	63171
52723	90241
52725	51125
52725	52723
52725	52725
52725	63171
52725	90241
63171	51125
63171	52723
63171	52725
63171	63171
63171	90241
90241	51125
90241	52723
90241	52725
90241	63171
90241	90241
12916	12916
12916	34301
12916	71796
34301	12916
34301	34301
34301	71796
71796	12916
71796	34301
71796	71796
80316	80316
93360	93360
11188	11188
11188	26676
11188	76896
11188	88960
11188	88962
26676	11188
26676	26676
26676	76896
26676	88960
26676	88962
76896	11188
76896	26676
76896	76896
76896	88960
76896	88962
88960	11188
88960	26676
88960	76896
88960	88960
88960	88962
88962	11188
88962	26676
88962	76896
88962	88960
88962	88962
90232	90232
12731	12731
16864	16864
16864	88713
88713	16864
88713	88713
62816	62816
58707	58707
73675	73675
44069	44069
44069	51999
51999	44069
51999	51999
96135	96135
16861	16861
16861	20319
16861	90105
20319	16861
20319	20319
20319	90105
90105	16861
90105	20319
90105	90105
41027	41027
41027	64421
64421	41027
64421	64421
11684	11684
11684	35969
11684	41086
11684	59859
11684	61734
35969	11684
35969	35969
35969	41086
35969	59859
35969	61734
41086	11684
41086	35969
41086	41086
41086	59859
41086	61734
59859	11684
59859	35969
59859	41086
59859	59859
59859	61734
61734	11684
61734	35969
61734	41086
61734	59859
61734	61734
33081	33081
13850	13850
13850	43794
13850	62332
13850	62565
13850	63714
43794	13850
43794	43794
43794	62332
43794	62565
43794	63714
62332	13850
62332	43794
62332	62332
62332	62565
62332	63714
62565	13850
62565	43794
62565	62332
62565	62565
62565	63714
63714	13850
63714	43794
63714	62332
63714	62565
63714	63714
5475	5475
18130	18130
62648	62648
50928	50928
50928	67147
50928	79638
50928	81850
67147	50928
67147	67147
67147	79638
